City,Sport,Discipline,Athlete,Country,Gender,Event,Medal,Year
mexico,volleyball,volleyball,"ostromecka, krystyna",pol,women,volleyball,bronze,1968
mexico,volleyball,volleyball,"porzec, elzbieta",pol,women,volleyball,bronze,1968
mexico,volleyball,volleyball,"szczesniewska, zofia",pol,women,volleyball,bronze,1968
mexico,volleyball,volleyball,"wiecha, wanda",pol,women,volleyball,bronze,1968
mexico,volleyball,volleyball,"buldakova, lyudmila",urs,women,volleyball,gold,1968
mexico,volleyball,volleyball,"galushka-duyunova, vera",urs,women,volleyball,gold,1968
mexico,volleyball,volleyball,"kamenek-vinogradova, valentina",urs,women,volleyball,gold,1968
mexico,volleyball,volleyball,"lantratova, vera",urs,women,volleyball,gold,1968
mexico,volleyball,volleyball,"leontyeva, galina",urs,women,volleyball,gold,1968
mexico,volleyball,volleyball,"mikhailovskaya, lyudmila",urs,women,volleyball,gold,1968
mexico,volleyball,volleyball,"ponyaeva-tretyakova, tatyana",urs,women,volleyball,gold,1968
mexico,volleyball,volleyball,"ryskal, inna",urs,women,volleyball,gold,1968
mexico,volleyball,volleyball,"salikhova, roza",urs,women,volleyball,gold,1968
mexico,volleyball,volleyball,"sarycheva, tatyana",urs,women,volleyball,gold,1968
mexico,volleyball,volleyball,"smoleeva, nina",urs,women,volleyball,gold,1968
mexico,volleyball,volleyball,"veinberga, tatyana",urs,women,volleyball,gold,1968
mexico,volleyball,volleyball,"fukunaka, sachiko",jpn,women,volleyball,silver,1968
mexico,volleyball,volleyball,"furukawa, makiko",jpn,women,volleyball,silver,1968
mexico,volleyball,volleyball,"hama, keiko",jpn,women,volleyball,silver,1968
mexico,volleyball,volleyball,"inoue, setsuko",jpn,women,volleyball,silver,1968
mexico,volleyball,volleyball,"iwahara, toyoko",jpn,women,volleyball,silver,1968
mexico,volleyball,volleyball,"kasahara, youko",jpn,women,volleyball,silver,1968
mexico,volleyball,volleyball,"kojima, yukiyo",jpn,women,volleyball,silver,1968
mexico,volleyball,volleyball,"oinuma, sumie",jpn,women,volleyball,silver,1968
mexico,volleyball,volleyball,"onozawa, aiko",jpn,women,volleyball,silver,1968
mexico,volleyball,volleyball,"shishikura, kunie",jpn,women,volleyball,silver,1968
mexico,volleyball,volleyball,"takayama, suzue",jpn,women,volleyball,silver,1968
mexico,volleyball,volleyball,"yoshida, setsuko",jpn,women,volleyball,silver,1968
mexico,weightlifting,weightlifting,"trebicki, henryk",pol,men,"- 56kg, total (bantamweight)",bronze,1968
mexico,weightlifting,weightlifting,"nassiri-seresht, mohammad",iri,men,"- 56kg, total (bantamweight)",gold,1968
mexico,weightlifting,weightlifting,"f_ldi, imre",hun,men,"- 56kg, total (bantamweight)",silver,1968
mexico,weightlifting,weightlifting,"dube, joseph douglas",usa,men,"+ 90kg, total (heavyweight)",bronze,1968
mexico,weightlifting,weightlifting,"zhabotinsky, leonid",urs,men,"+ 90kg, total (heavyweight)",gold,1968
mexico,weightlifting,weightlifting,"reding, serge",bel,men,"+ 90kg, total (heavyweight)",silver,1968
mexico,weightlifting,weightlifting,"miyake, yoshiyuki",jpn,men,"56 - 60kg, total (featherweight)",bronze,1968
mexico,weightlifting,weightlifting,"miyake, yoshinobu",jpn,men,"56 - 60kg, total (featherweight)",gold,1968
mexico,weightlifting,weightlifting,"shanidze, dito",urs,men,"56 - 60kg, total (featherweight)",silver,1968
mexico,weightlifting,weightlifting,"zielinski, marian",pol,men,"60 - 67.5kg, total (lightweight)",bronze,1968
mexico,weightlifting,weightlifting,"baszanowski, waldemar",pol,men,"60 - 67.5kg, total (lightweight)",gold,1968
mexico,weightlifting,weightlifting,"jalayer, parviz",iri,men,"60 - 67.5kg, total (lightweight)",silver,1968
mexico,weightlifting,weightlifting,"bakos, karoly",hun,men,"67.5 - 75kg, total (middleweight)",bronze,1968
mexico,weightlifting,weightlifting,"kurentsov, viktor",urs,men,"67.5 - 75kg, total (middleweight)",gold,1968
mexico,weightlifting,weightlifting,"ohuchi, masashi",jpn,men,"67.5 - 75kg, total (middleweight)",silver,1968
mexico,weightlifting,weightlifting,"ozimek, norbert",pol,men,"75 - 82.5kg, total (light-heavyweight)",bronze,1968
mexico,weightlifting,weightlifting,"selitsky, boris",urs,men,"75 - 82.5kg, total (light-heavyweight)",gold,1968
mexico,weightlifting,weightlifting,"belyaev, vladimir",urs,men,"75 - 82.5kg, total (light-heavyweight)",silver,1968
mexico,weightlifting,weightlifting,"golab, marek",pol,men,"82.5 - 90kg, total (middle-heavyweight)",bronze,1968
mexico,weightlifting,weightlifting,"kangasniemi, kaarlo olavi",fin,men,"82.5 - 90kg, total (middle-heavyweight)",gold,1968
mexico,weightlifting,weightlifting,"talts, yan",urs,men,"82.5 - 90kg, total (middle-heavyweight)",silver,1968
mexico,wrestling,wrestling free.,"surenjav, sukhbaatar",mgl,men,- 52kg (flyweight),bronze,1968
mexico,wrestling,wrestling free.,"nakata, shigeo",jpn,men,- 52kg (flyweight),gold,1968
mexico,wrestling,wrestling free.,"sanders, richard joseph",usa,men,- 52kg (flyweight),silver,1968
mexico,wrestling,wrestling free.,"dietrich, wilfried",frg,men,+ 97kg (heavyweight),bronze,1968
mexico,wrestling,wrestling free.,"medved, aleksandr",urs,men,+ 97kg (heavyweight),gold,1968
mexico,wrestling,wrestling free.,"duraliev, osman",bul,men,+ 97kg (heavyweight),silver,1968
mexico,wrestling,wrestling free.,"gorgori, abutaleb",iri,men,52 - 57kg (bantamweight),bronze,1968
mexico,wrestling,wrestling free.,"uetake, yojiro",jpn,men,52 - 57kg (bantamweight),gold,1968
mexico,wrestling,wrestling free.,"behm, donald rae",usa,men,52 - 57kg (bantamweight),silver,1968
mexico,wrestling,wrestling free.,"seyed-abbassi, shamseddin",iri,men,57 - 63kg (featherweight),bronze,1968
mexico,wrestling,wrestling free.,"kaneko, masaki",jpn,men,57 - 63kg (featherweight),gold,1968
mexico,wrestling,wrestling free.,"todorov, enyu dinev",bul,men,57 - 63kg (featherweight),silver,1968
mexico,wrestling,wrestling free.,"danzandarjaa, sereeter",mgl,men,63 - 70kg (lightweight),bronze,1968
mexico,wrestling,wrestling free.,"movahed-ardabili, abdollah",iri,men,63 - 70kg (lightweight),gold,1968
mexico,wrestling,wrestling free.,"valtchev, enyu dimov",bul,men,63 - 70kg (lightweight),silver,1968
mexico,wrestling,wrestling free.,"purev, dagvasuren",mgl,men,70 - 78kg (welterweight),bronze,1968
mexico,wrestling,wrestling free.,"atalay, mahmut",tur,men,70 - 78kg (welterweight),gold,1968
mexico,wrestling,wrestling free.,"robin, daniel sauton",fra,men,70 - 78kg (welterweight),silver,1968
mexico,wrestling,wrestling free.,"gardjev, prodan stoyanov",bul,men,78 - 87kg (middleweight),bronze,1968
mexico,wrestling,wrestling free.,"gurevich, boris",urs,men,78 - 87kg (middleweight),gold,1968
mexico,wrestling,wrestling free.,"jigjidym, munkbat",mgl,men,78 - 87kg (middleweight),silver,1968
mexico,wrestling,wrestling free.,"csatari, jozsef",hun,men,87 - 97kg (light-heavyweight),bronze,1968
mexico,wrestling,wrestling free.,"ayik, ahmet",tur,men,87 - 97kg (light-heavyweight),gold,1968
mexico,wrestling,wrestling free.,"lomidze, shota",urs,men,87 - 97kg (light-heavyweight),silver,1968
mexico,wrestling,wrestling gre-r,"zeman, miroslav",tch,men,- 52kg (flyweight),bronze,1968
mexico,wrestling,wrestling gre-r,"kirov, petar",bul,men,- 52kg (flyweight),gold,1968
mexico,wrestling,wrestling gre-r,"bakulin, vladimir",urs,men,- 52kg (flyweight),silver,1968
mexico,wrestling,wrestling gre-r,"kment, petr",tch,men,+ 97kg (super heavyweight),bronze,1968
mexico,wrestling,wrestling gre-r,"kozma, istvan",hun,men,+ 97kg (super heavyweight),gold,1968
mexico,wrestling,wrestling gre-r,"roshchin, anatoli",urs,men,+ 97kg (super heavyweight),silver,1968
mexico,wrestling,wrestling gre-r,"kochergin, ivan",urs,men,52 - 57kg (bantamweight),bronze,1968
mexico,wrestling,wrestling gre-r,"varga, janos",hun,men,52 - 57kg (bantamweight),gold,1968
mexico,wrestling,wrestling gre-r,"baciu, ion",rou,men,52 - 57kg (bantamweight),silver,1968
mexico,wrestling,wrestling gre-r,"popescu, simion",rou,men,57 - 63kg (featherweight),bronze,1968
mexico,wrestling,wrestling gre-r,"rurua, roman",urs,men,57 - 63kg (featherweight),gold,1968
mexico,wrestling,wrestling gre-r,"fujimoto, hideo",jpn,men,57 - 63kg (featherweight),silver,1968
mexico,wrestling,wrestling gre-r,"galaktopoulos, petros",gre,men,63 - 70kg (lightweight),bronze,1968
mexico,wrestling,wrestling gre-r,"numemura, munji",jpn,men,63 - 70kg (lightweight),gold,1968
mexico,wrestling,wrestling gre-r,"horvat, stevan",yug,men,63 - 70kg (lightweight),silver,1968
mexico,wrestling,wrestling gre-r,"bajko, karoly",hun,men,70 - 78kg (welterweight),bronze,1968
mexico,wrestling,wrestling gre-r,"vesper, rudolf",gdr,men,70 - 78kg (welterweight),gold,1968
mexico,wrestling,wrestling gre-r,"robin, daniel sauton",fra,men,70 - 78kg (welterweight),silver,1968
mexico,wrestling,wrestling gre-r,"simic, branislav",yug,men,78 - 87kg (middleweight),bronze,1968
mexico,wrestling,wrestling gre-r,"metz, lothar",gdr,men,78 - 87kg (middleweight),gold,1968
mexico,wrestling,wrestling gre-r,"oleinik, valentin",urs,men,78 - 87kg (middleweight),silver,1968
mexico,wrestling,wrestling gre-r,"martinescu, nicolae",rou,men,87 - 97kg (light-heavyweight),bronze,1968
mexico,wrestling,wrestling gre-r,"radev, boyan aleksandrov",bul,men,87 - 97kg (light-heavyweight),gold,1968
mexico,wrestling,wrestling gre-r,"yakovenko, nikolai",urs,men,87 - 97kg (light-heavyweight),silver,1968
munich,aquatics,diving,"cagnotto, giorgio franco",ita,men,10m platform,bronze,1972
munich,aquatics,diving,"dibiasi, klaus",ita,men,10m platform,gold,1972
munich,aquatics,diving,"rydze, richard anthony",usa,men,10m platform,silver,1972
munich,aquatics,diving,"janicke, marina",gdr,women,10m platform,bronze,1972
munich,aquatics,diving,"knape-lindbergh, ulrika",swe,women,10m platform,gold,1972
munich,aquatics,diving,"duchkova, milena",tch,women,10m platform,silver,1972
munich,aquatics,diving,"lincoln, craig howard",usa,men,3m springboard,bronze,1972
munich,aquatics,diving,"vasin, vladimir",urs,men,3m springboard,gold,1972
munich,aquatics,diving,"cagnotto, giorgio franco",ita,men,3m springboard,silver,1972
munich,aquatics,diving,"janicke, marina",gdr,women,3m springboard,bronze,1972
munich,aquatics,diving,"king, maxine joyce",usa,women,3m springboard,gold,1972
munich,aquatics,diving,"knape-lindbergh, ulrika",swe,women,3m springboard,silver,1972
munich,aquatics,swimming,"murphy, john joseph",usa,men,100m backstroke,bronze,1972
munich,aquatics,swimming,"matthes, roland",gdr,men,100m backstroke,gold,1972
munich,aquatics,swimming,"stamm, michael eugene",usa,men,100m backstroke,silver,1972
munich,aquatics,swimming,"atwood, susanne jean",usa,women,100m backstroke,bronze,1972
munich,aquatics,swimming,"belote, melissa louise",usa,women,100m backstroke,gold,1972
munich,aquatics,swimming,"gyarmati, andrea",hun,women,100m backstroke,silver,1972
munich,aquatics,swimming,"hencken, john frederick",usa,men,100m breaststroke,bronze,1972
munich,aquatics,swimming,"taguchi, nobutaka",jpn,men,100m breaststroke,gold,1972
munich,aquatics,swimming,"bruce, thomas edwin",usa,men,100m breaststroke,silver,1972
munich,aquatics,swimming,"whitfield, beverley joy",aus,women,100m breaststroke,bronze,1972
munich,aquatics,swimming,"carr, catherine l.",usa,women,100m breaststroke,gold,1972
munich,aquatics,swimming,"prozumenschikova-stepanova, galina",urs,women,100m breaststroke,silver,1972
munich,aquatics,swimming,"heidenreich, jerry alan",usa,men,100m butterfly,bronze,1972
munich,aquatics,swimming,"spitz, mark",usa,men,100m butterfly,gold,1972
munich,aquatics,swimming,"robertson, bruce richard",can,men,100m butterfly,silver,1972
munich,aquatics,swimming,"gyarmati, andrea",hun,women,100m butterfly,bronze,1972
munich,aquatics,swimming,"aoki, mayumi",jpn,women,100m butterfly,gold,1972
munich,aquatics,swimming,"beier, roswitha",gdr,women,100m butterfly,silver,1972
munich,aquatics,swimming,"bure, vladimir",urs,men,100m freestyle,bronze,1972
munich,aquatics,swimming,"spitz, mark",usa,men,100m freestyle,gold,1972
munich,aquatics,swimming,"heidenreich, jerry alan",usa,men,100m freestyle,silver,1972
munich,aquatics,swimming,"gould, shane",aus,women,100m freestyle,bronze,1972
munich,aquatics,swimming,"neilson, alexandra lynn",usa,women,100m freestyle,gold,1972
munich,aquatics,swimming,"babashoff, shirley farber",usa,women,100m freestyle,silver,1972
munich,aquatics,swimming,"northway, douglas dale",usa,men,1500m freestyle,bronze,1972
munich,aquatics,swimming,"burton, michael jay",usa,men,1500m freestyle,gold,1972
munich,aquatics,swimming,"windeatt, graham claud",aus,men,1500m freestyle,silver,1972
munich,aquatics,swimming,"ivey, mitchell",usa,men,200m backstroke,bronze,1972
munich,aquatics,swimming,"matthes, roland",gdr,men,200m backstroke,gold,1972
munich,aquatics,swimming,"stamm, michael eugene",usa,men,200m backstroke,silver,1972
munich,aquatics,swimming,"gurr, donna marie",can,women,200m backstroke,bronze,1972
munich,aquatics,swimming,"belote, melissa louise",usa,women,200m backstroke,gold,1972
munich,aquatics,swimming,"atwood, susanne jean",usa,women,200m backstroke,silver,1972
munich,aquatics,swimming,"taguchi, nobutaka",jpn,men,200m breaststroke,bronze,1972
munich,aquatics,swimming,"hencken, john frederick",usa,men,200m breaststroke,gold,1972
munich,aquatics,swimming,"wilkie, david andrew",gbr,men,200m breaststroke,silver,1972
munich,aquatics,swimming,"prozumenschikova-stepanova, galina",urs,women,200m breaststroke,bronze,1972
munich,aquatics,swimming,"whitfield, beverley joy",aus,women,200m breaststroke,gold,1972
munich,aquatics,swimming,"schoenfield, dana lee",usa,women,200m breaststroke,silver,1972
munich,aquatics,swimming,"backhaus, robin james",usa,men,200m butterfly,bronze,1972
munich,aquatics,swimming,"spitz, mark",usa,men,200m butterfly,gold,1972
munich,aquatics,swimming,"hall, gary wayne",usa,men,200m butterfly,silver,1972
munich,aquatics,swimming,"daniel, eleanor suzanne",usa,women,200m butterfly,bronze,1972
munich,aquatics,swimming,"moe-thornton, karen patricia",usa,women,200m butterfly,gold,1972
munich,aquatics,swimming,"colella, lynn ann",usa,women,200m butterfly,silver,1972
munich,aquatics,swimming,"lampe, werner",frg,men,200m freestyle,bronze,1972
munich,aquatics,swimming,"spitz, mark",usa,men,200m freestyle,gold,1972
munich,aquatics,swimming,"genter, robert steven",usa,men,200m freestyle,silver,1972
munich,aquatics,swimming,"rothhammer, keena ruth",usa,women,200m freestyle,bronze,1972
munich,aquatics,swimming,"gould, shane",aus,women,200m freestyle,gold,1972
munich,aquatics,swimming,"babashoff, shirley farber",usa,women,200m freestyle,silver,1972
munich,aquatics,swimming,"furniss, steven charles",usa,men,200m individual medley,bronze,1972
munich,aquatics,swimming,"larsson, gunnar",swe,men,200m individual medley,gold,1972
munich,aquatics,swimming,"mckee, alexander timothy",usa,men,200m individual medley,silver,1972
munich,aquatics,swimming,"vidali, lynn marie",usa,women,200m individual medley,bronze,1972
munich,aquatics,swimming,"gould, shane",aus,women,200m individual medley,gold,1972
munich,aquatics,swimming,"ender, kornelia",gdr,women,200m individual medley,silver,1972
munich,aquatics,swimming,"mcbreen, thomas sean",usa,men,400m freestyle,bronze,1972
munich,aquatics,swimming,"cooper, bradford paul",aus,men,400m freestyle,gold,1972
munich,aquatics,swimming,"genter, robert steven",usa,men,400m freestyle,silver,1972
munich,aquatics,swimming,"wegner, gudrun",gdr,women,400m freestyle,bronze,1972
munich,aquatics,swimming,"gould, shane",aus,women,400m freestyle,gold,1972
munich,aquatics,swimming,"calligaris, novella",ita,women,400m freestyle,silver,1972
munich,aquatics,swimming,"hargitay, andras",hun,men,400m individual medley,bronze,1972
munich,aquatics,swimming,"larsson, gunnar",swe,men,400m individual medley,gold,1972
munich,aquatics,swimming,"mckee, alexander timothy",usa,men,400m individual medley,silver,1972
munich,aquatics,swimming,"calligaris, novella",ita,women,400m individual medley,bronze,1972
munich,aquatics,swimming,"neall, gail",aus,women,400m individual medley,gold,1972
munich,aquatics,swimming,"cliff, leslie",can,women,400m individual medley,silver,1972
munich,aquatics,swimming,"bruch, peter",gdr,men,4x100m freestyle relay,bronze,1972
munich,aquatics,swimming,"hartung, wilfried",gdr,men,4x100m freestyle relay,bronze,1972
munich,aquatics,swimming,"matthes, roland",gdr,men,4x100m freestyle relay,bronze,1972
munich,aquatics,swimming,"unger, lutz",gdr,men,4x100m freestyle relay,bronze,1972
munich,aquatics,swimming,"edgar, david holmes",usa,men,4x100m freestyle relay,gold,1972
munich,aquatics,swimming,"heidenreich, jerry alan",usa,men,4x100m freestyle relay,gold,1972
munich,aquatics,swimming,"murphy, john joseph",usa,men,4x100m freestyle relay,gold,1972
munich,aquatics,swimming,"spitz, mark",usa,men,4x100m freestyle relay,gold,1972
munich,aquatics,swimming,"aboimov, viktor",urs,men,4x100m freestyle relay,silver,1972
munich,aquatics,swimming,"bure, vladimir",urs,men,4x100m freestyle relay,silver,1972
munich,aquatics,swimming,"grivennikov, igor",urs,men,4x100m freestyle relay,silver,1972
munich,aquatics,swimming,"mazanov, viktor",urs,men,4x100m freestyle relay,silver,1972
munich,aquatics,swimming,"beckmann, gudrun",frg,women,4x100m freestyle relay,bronze,1972
munich,aquatics,swimming,"reineck, heidemarie",frg,women,4x100m freestyle relay,bronze,1972
munich,aquatics,swimming,"steinbach, angela",frg,women,4x100m freestyle relay,bronze,1972
munich,aquatics,swimming,"weber, judith (jutta)",frg,women,4x100m freestyle relay,bronze,1972
munich,aquatics,swimming,"babashoff, shirley farber",usa,women,4x100m freestyle relay,gold,1972
munich,aquatics,swimming,"barkman, jane louise",usa,women,4x100m freestyle relay,gold,1972
munich,aquatics,swimming,"kemp, jennifer jo",usa,women,4x100m freestyle relay,gold,1972
munich,aquatics,swimming,"neilson, alexandra lynn",usa,women,4x100m freestyle relay,gold,1972
munich,aquatics,swimming,"eife, andrea",gdr,women,4x100m freestyle relay,silver,1972
munich,aquatics,swimming,"ender, kornelia",gdr,women,4x100m freestyle relay,silver,1972
munich,aquatics,swimming,"sehmisch, elke",gdr,women,4x100m freestyle relay,silver,1972
munich,aquatics,swimming,"wetzko, gabriele",gdr,women,4x100m freestyle relay,silver,1972
munich,aquatics,swimming,"fish, erik",can,men,4x100m medley relay,bronze,1972
munich,aquatics,swimming,"kasting, robert",can,men,4x100m medley relay,bronze,1972
munich,aquatics,swimming,"mahony, william",can,men,4x100m medley relay,bronze,1972
munich,aquatics,swimming,"robertson, bruce richard",can,men,4x100m medley relay,bronze,1972
munich,aquatics,swimming,"bruce, thomas edwin",usa,men,4x100m medley relay,gold,1972
munich,aquatics,swimming,"heidenreich, jerry alan",usa,men,4x100m medley relay,gold,1972
munich,aquatics,swimming,"spitz, mark",usa,men,4x100m medley relay,gold,1972
munich,aquatics,swimming,"stamm, michael eugene",usa,men,4x100m medley relay,gold,1972
munich,aquatics,swimming,"fl_ckner, hartmut",gdr,men,4x100m medley relay,silver,1972
munich,aquatics,swimming,"katzur, klaus",gdr,men,4x100m medley relay,silver,1972
munich,aquatics,swimming,"matthes, roland",gdr,men,4x100m medley relay,silver,1972
munich,aquatics,swimming,"unger, lutz",gdr,men,4x100m medley relay,silver,1972
munich,aquatics,swimming,"beckmann, gudrun",frg,women,4x100m medley relay,bronze,1972
munich,aquatics,swimming,"eberle, verena (vreni)",frg,women,4x100m medley relay,bronze,1972
munich,aquatics,swimming,"pielen, silke",frg,women,4x100m medley relay,bronze,1972
munich,aquatics,swimming,"reineck, heidemarie",frg,women,4x100m medley relay,bronze,1972
munich,aquatics,swimming,"belote, melissa louise",usa,women,4x100m medley relay,gold,1972
munich,aquatics,swimming,"carr, catherine l.",usa,women,4x100m medley relay,gold,1972
munich,aquatics,swimming,"deardruff, deena diana",usa,women,4x100m medley relay,gold,1972
munich,aquatics,swimming,"neilson, alexandra lynn",usa,women,4x100m medley relay,gold,1972
munich,aquatics,swimming,"beier, roswitha",gdr,women,4x100m medley relay,silver,1972
munich,aquatics,swimming,"ender, kornelia",gdr,women,4x100m medley relay,silver,1972
munich,aquatics,swimming,"herbst, christine",gdr,women,4x100m medley relay,silver,1972
munich,aquatics,swimming,"vogel, renate",gdr,women,4x100m medley relay,silver,1972
munich,aquatics,swimming,"bure, vladimir",urs,men,4x200m freestyle relay,bronze,1972
munich,aquatics,swimming,"grivennikov, igor",urs,men,4x200m freestyle relay,bronze,1972
munich,aquatics,swimming,"kulikov, georgi",urs,men,4x200m freestyle relay,bronze,1972
munich,aquatics,swimming,"mazanov, viktor",urs,men,4x200m freestyle relay,bronze,1972
munich,aquatics,swimming,"genter, robert steven",usa,men,4x200m freestyle relay,gold,1972
munich,aquatics,swimming,"kinsella, john pitann",usa,men,4x200m freestyle relay,gold,1972
munich,aquatics,swimming,"spitz, mark",usa,men,4x200m freestyle relay,gold,1972
munich,aquatics,swimming,"tyler, frederick daniel",usa,men,4x200m freestyle relay,gold,1972
munich,aquatics,swimming,"fassnacht, hans",frg,men,4x200m freestyle relay,silver,1972
munich,aquatics,swimming,"lampe, werner",frg,men,4x200m freestyle relay,silver,1972
munich,aquatics,swimming,"steinbach, klaus",frg,men,4x200m freestyle relay,silver,1972
munich,aquatics,swimming,"vosseler, hans-g_nther",frg,men,4x200m freestyle relay,silver,1972
munich,aquatics,swimming,"calligaris, novella",ita,women,800m freestyle,bronze,1972
munich,aquatics,swimming,"rothhammer, keena ruth",usa,women,800m freestyle,gold,1972
munich,aquatics,swimming,"gould, shane",aus,women,800m freestyle,silver,1972
munich,aquatics,water polo,"asch, peter gregory",usa,men,water polo,bronze,1972
munich,aquatics,water polo,"barnett, steven william",usa,men,water polo,bronze,1972
munich,aquatics,water polo,"bradley, myron bruce",usa,men,water polo,bronze,1972
munich,aquatics,water polo,"cole, stanley clark",usa,men,water polo,bronze,1972
munich,aquatics,water polo,"ferguson, james michael",usa,men,water polo,bronze,1972
munich,aquatics,water polo,"lindroth, eric emil",usa,men,water polo,bronze,1972
munich,aquatics,water polo,"parker, john michael",usa,men,water polo,bronze,1972
munich,aquatics,water polo,"sheerer, gary peter",usa,men,water polo,bronze,1972
munich,aquatics,water polo,"slatton, james walter",usa,men,water polo,bronze,1972
munich,aquatics,water polo,"webb, russell irving",usa,men,water polo,bronze,1972
munich,aquatics,water polo,"weitzenberg, charles barry",usa,men,water polo,bronze,1972
munich,aquatics,water polo,"akimov, anatoli",urs,men,water polo,gold,1972
munich,aquatics,water polo,"barkalov, aleksei",urs,men,water polo,gold,1972
munich,aquatics,water polo,"dolgushin, aleksandr",urs,men,water polo,gold,1972
munich,aquatics,water polo,"dreval, aleksandr",urs,men,water polo,gold,1972
munich,aquatics,water polo,"gulyaev, vadim",urs,men,water polo,gold,1972
munich,aquatics,water polo,"kabanov, aleksandr",urs,men,water polo,gold,1972
munich,aquatics,water polo,"melnikov, nikolai",urs,men,water polo,gold,1972
munich,aquatics,water polo,"osipov, leonid",urs,men,water polo,gold,1972
munich,aquatics,water polo,"shidlovsky, aleksandr",urs,men,water polo,gold,1972
munich,aquatics,water polo,"shmudsky, vladimir",urs,men,water polo,gold,1972
munich,aquatics,water polo,"sobchenko, viacheslav",urs,men,water polo,gold,1972
munich,aquatics,water polo,"bodnar, andras",hun,men,water polo,silver,1972
munich,aquatics,water polo,"cservenyak, tibor",hun,men,water polo,silver,1972
munich,aquatics,water polo,"farago, tamas",hun,men,water polo,silver,1972
munich,aquatics,water polo,"g_rgenyi, istvan",hun,men,water polo,silver,1972
munich,aquatics,water polo,"kasas, zoltan",hun,men,water polo,silver,1972
munich,aquatics,water polo,"konrad, ferenc",hun,men,water polo,silver,1972
munich,aquatics,water polo,"magas, istvan",hun,men,water polo,silver,1972
munich,aquatics,water polo,"molnar, endre",hun,men,water polo,silver,1972
munich,aquatics,water polo,"pocsik, denes",hun,men,water polo,silver,1972
munich,aquatics,water polo,"sarosi, laszlo",hun,men,water polo,silver,1972
munich,aquatics,water polo,"szivos, istvan",hun,men,water polo,silver,1972
munich,archery,archery,"laasonen, ky_sti kalevi",fin,men,individual fita round,bronze,1972
munich,archery,archery,"williams, john chester",usa,men,individual fita round,gold,1972
munich,archery,archery,"jervill, gunnar",swe,men,individual fita round,silver,1972
munich,archery,archery,"gapchenko, emma",urs,women,individual fita round,bronze,1972
munich,archery,archery,"wilber, doreen viola hansen",usa,women,individual fita round,gold,1972
munich,archery,archery,"szydlowska, irena",pol,women,individual fita round,silver,1972
munich,athletics,athletics,"yifter, miruts",eth,men,10000m,bronze,1972
munich,athletics,athletics,"viren, lasse",fin,men,10000m,gold,1972
munich,athletics,athletics,"puttemans, emiel",bel,men,10000m,silver,1972
munich,athletics,athletics,"miller, lennox",jam,men,100m,bronze,1972
munich,athletics,athletics,"borzov, valery",urs,men,100m,gold,1972
munich,athletics,athletics,"taylor, robert",usa,men,100m,silver,1972
munich,athletics,athletics,"chivas baro, silvia",cub,women,100m,bronze,1972
munich,athletics,athletics,"stecher, renate",gdr,women,100m,gold,1972
munich,athletics,athletics,"boyle, raelene ann",aus,women,100m,silver,1972
munich,athletics,athletics,"richert-balzer, karin",gdr,women,100m hurdles,bronze,1972
munich,athletics,athletics,"ehrhardt, annelie",gdr,women,100m hurdles,gold,1972
munich,athletics,athletics,"bufanu-stefanescu, valeria",rou,women,100m hurdles,silver,1972
munich,athletics,athletics,"hill, thomas",usa,men,110m hurdles,bronze,1972
munich,athletics,athletics,"milburn, rodney jr.",usa,men,110m hurdles,gold,1972
munich,athletics,athletics,"drut, guy",fra,men,110m hurdles,silver,1972
munich,athletics,athletics,"dixon, rodney",nzl,men,1500m,bronze,1972
munich,athletics,athletics,"vasala, pekka",fin,men,1500m,gold,1972
munich,athletics,athletics,"keino, kipchoge",ken,men,1500m,silver,1972
munich,athletics,athletics,"pigni-cacchi, paola",ita,women,1500m,bronze,1972
munich,athletics,athletics,"bragina, lyudmila",urs,women,1500m,gold,1972
munich,athletics,athletics,"hoffmeister, gunhild",gdr,women,1500m,silver,1972
munich,athletics,athletics,"mennea, pietro",ita,men,200m,bronze,1972
munich,athletics,athletics,"borzov, valery",urs,men,200m,gold,1972
munich,athletics,athletics,"black, lawrence j.",usa,men,200m,silver,1972
munich,athletics,athletics,"szewinska, irena",pol,women,200m,bronze,1972
munich,athletics,athletics,"stecher, renate",gdr,women,200m,gold,1972
munich,athletics,athletics,"boyle, raelene ann",aus,women,200m,silver,1972
munich,athletics,athletics,"reimann, hans",gdr,men,20km walk,bronze,1972
munich,athletics,athletics,"frenkel, peter",gdr,men,20km walk,gold,1972
munich,athletics,athletics,"golubnichy, vladimir",urs,men,20km walk,silver,1972
munich,athletics,athletics,"kantanen, tapio",fin,men,3000m steeplechase,bronze,1972
munich,athletics,athletics,"keino, kipchoge",ken,men,3000m steeplechase,gold,1972
munich,athletics,athletics,"jipcho, benjamin wabura",ken,men,3000m steeplechase,silver,1972
munich,athletics,athletics,"sang, julius",ken,men,400m,bronze,1972
munich,athletics,athletics,"matthews, vincent edward",usa,men,400m,gold,1972
munich,athletics,athletics,"collett, wayne curtis",usa,men,400m,silver,1972
munich,athletics,athletics,"hammond, kathleen",usa,women,400m,bronze,1972
munich,athletics,athletics,"zehrt, monika",gdr,women,400m,gold,1972
munich,athletics,athletics,"wilden-jahn, rita",frg,women,400m,silver,1972
munich,athletics,athletics,"hemery, david peter",gbr,men,400m hurdles,bronze,1972
munich,athletics,athletics,"akii-bua, john",uga,men,400m hurdles,gold,1972
munich,athletics,athletics,"mann, ralph vernon",usa,men,400m hurdles,silver,1972
